query_id Q0 doc_id rank Retrieval_Score system_name
23 Q0 CACM-3148 1 12.440001487731934 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2849 2 10.680265426635742 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3137 3 10.663958549499512 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2276 4 8.568761825561523 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1745 5 8.42922592163086 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2081 6 7.647550582885742 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1411 7 7.618478775024414 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3082 8 7.600826263427734 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1873 9 7.589301586151123 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2406 10 7.449361324310303 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2949 11 7.3910675048828125 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2578 12 7.247985363006592 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2630 13 7.210880279541016 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3043 14 7.185830116271973 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3166 15 7.117397785186768 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2832 16 7.036420822143555 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3124 17 6.915407180786133 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3141 18 6.535278797149658 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2433 19 6.438662528991699 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2454 20 6.41588830947876 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2834 21 6.41588830947876 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-0052 22 6.166139602661133 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2766 23 6.147312164306641 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3086 24 6.12753963470459 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2216 25 6.0794267654418945 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2890 26 6.0794267654418945 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2838 27 6.079024314880371 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-0088 28 6.052709102630615 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3025 29 6.001994609832764 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2130 30 5.933591842651367 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1862 31 5.776687145233154 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2197 32 5.774370193481445 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1780 33 5.63785982131958 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1946 34 5.553987503051758 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2373 35 5.549996376037598 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2169 36 5.495420455932617 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2665 37 5.478497505187988 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2816 38 5.470510482788086 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2963 39 5.460378170013428 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3011 40 5.453277111053467 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2709 41 5.447010517120361 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3035 42 5.427903652191162 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1525 43 5.379942893981934 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1153 44 5.318876266479492 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1810 45 5.303680896759033 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3128 46 5.294456481933594 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2999 47 5.236387252807617 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2032 48 5.225551128387451 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2594 49 5.171872138977051 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2155 50 5.101982116699219 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2828 51 5.093077182769775 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2975 52 5.059231281280518 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3090 53 4.992677211761475 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2855 54 4.972788333892822 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3037 55 4.972788333892822 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1831 56 4.9717936515808105 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2883 57 4.970824241638184 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2484 58 4.956358432769775 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1224 59 4.954015731811523 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3158 60 4.908443450927734 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3156 61 4.889839172363281 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2810 62 4.885970115661621 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-3032 63 4.79207706451416 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1889 64 4.78372859954834 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2371 65 4.7781877517700195 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1431 66 4.75275182723999 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2524 67 4.73838996887207 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-2314 68 4.709628582000732 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-1349 69 4.706343173980713 Lucene_Standard_Analyzer_CS6200
23 Q0 CACM-0072 70 4.67877197265625 Lucene_Standard_Analyzer_CS6200
