query_id Q0 doc_id rank Retrieval_Score system_name
15 Q0 CACM-3125 1 17.314163361055126 BM25_Model_CS6200
15 Q0 CACM-2701 2 15.620323388250714 BM25_Model_CS6200
15 Q0 CACM-3069 3 15.329200872745304 BM25_Model_CS6200
15 Q0 CACM-2944 4 15.113216242851413 BM25_Model_CS6200
15 Q0 CACM-2877 5 14.458803752463304 BM25_Model_CS6200
15 Q0 CACM-1886 6 12.77932681985114 BM25_Model_CS6200
15 Q0 CACM-2142 7 11.826483059164097 BM25_Model_CS6200
15 Q0 CACM-2923 8 11.786808249403617 BM25_Model_CS6200
15 Q0 CACM-1807 9 11.650331194746903 BM25_Model_CS6200
15 Q0 CACM-2851 10 11.427921095626226 BM25_Model_CS6200
15 Q0 CACM-2388 11 11.340691546962793 BM25_Model_CS6200
15 Q0 CACM-2195 12 11.31393756061672 BM25_Model_CS6200
15 Q0 CACM-1947 13 10.97410130748306 BM25_Model_CS6200
15 Q0 CACM-2188 14 10.748060457169336 BM25_Model_CS6200
15 Q0 CACM-2940 15 10.709059201151137 BM25_Model_CS6200
15 Q0 CACM-2827 16 10.701483249846277 BM25_Model_CS6200
15 Q0 CACM-1750 17 10.666953289262906 BM25_Model_CS6200
15 Q0 CACM-1223 18 10.61083326464266 BM25_Model_CS6200
15 Q0 CACM-2929 19 10.486055193882105 BM25_Model_CS6200
15 Q0 CACM-2716 20 10.422761710154289 BM25_Model_CS6200
15 Q0 CACM-3054 21 10.380358389695617 BM25_Model_CS6200
15 Q0 CACM-0695 22 10.267461923971883 BM25_Model_CS6200
15 Q0 CACM-2943 23 10.125170320817402 BM25_Model_CS6200
15 Q0 CACM-2344 24 9.818462019641828 BM25_Model_CS6200
15 Q0 CACM-1808 25 9.441384984685135 BM25_Model_CS6200
15 Q0 CACM-1548 26 9.441241030467937 BM25_Model_CS6200
15 Q0 CACM-1961 27 9.423415688218812 BM25_Model_CS6200
15 Q0 CACM-2181 28 9.412176952193345 BM25_Model_CS6200
15 Q0 CACM-1710 29 9.215832532535927 BM25_Model_CS6200
15 Q0 CACM-1197 30 9.062998636134447 BM25_Model_CS6200
15 Q0 CACM-3087 31 9.037546359667239 BM25_Model_CS6200
15 Q0 CACM-3166 32 8.95407600443366 BM25_Model_CS6200
15 Q0 CACM-2081 33 8.930452285159296 BM25_Model_CS6200
15 Q0 CACM-0243 34 8.914445736873747 BM25_Model_CS6200
15 Q0 CACM-2396 35 8.846722542848218 BM25_Model_CS6200
15 Q0 CACM-2174 36 8.843025872033333 BM25_Model_CS6200
15 Q0 CACM-2003 37 8.818669545565204 BM25_Model_CS6200
15 Q0 CACM-2897 38 8.818197626115584 BM25_Model_CS6200
15 Q0 CACM-0972 39 8.738950896866124 BM25_Model_CS6200
15 Q0 CACM-3157 40 8.611510406502603 BM25_Model_CS6200
15 Q0 CACM-2065 41 8.4767090223222 BM25_Model_CS6200
15 Q0 CACM-1752 42 8.42211478366336 BM25_Model_CS6200
15 Q0 CACM-1626 43 8.278861410864092 BM25_Model_CS6200
15 Q0 CACM-2953 44 8.186481512077364 BM25_Model_CS6200
15 Q0 CACM-1906 45 8.179066391874755 BM25_Model_CS6200
15 Q0 CACM-2146 46 8.166137993982197 BM25_Model_CS6200
15 Q0 CACM-1878 47 8.1430541502349 BM25_Model_CS6200
15 Q0 CACM-2541 48 7.965269359743146 BM25_Model_CS6200
15 Q0 CACM-3037 49 7.950191197813954 BM25_Model_CS6200
15 Q0 CACM-2210 50 7.87847998195282 BM25_Model_CS6200
15 Q0 CACM-3132 51 7.764035086997536 BM25_Model_CS6200
15 Q0 CACM-3005 52 7.702683485249622 BM25_Model_CS6200
15 Q0 CACM-1741 53 7.596987259913987 BM25_Model_CS6200
15 Q0 CACM-2800 54 7.59607829676069 BM25_Model_CS6200
15 Q0 CACM-0278 55 7.430684898207965 BM25_Model_CS6200
15 Q0 CACM-2304 56 7.407469375660364 BM25_Model_CS6200
15 Q0 CACM-2457 57 7.376592671806467 BM25_Model_CS6200
15 Q0 CACM-2187 58 7.355802413731894 BM25_Model_CS6200
15 Q0 CACM-2616 59 7.350768777904524 BM25_Model_CS6200
15 Q0 CACM-1423 60 7.349565641446114 BM25_Model_CS6200
15 Q0 CACM-1658 61 7.331170798686835 BM25_Model_CS6200
15 Q0 CACM-2750 62 7.3101798324666065 BM25_Model_CS6200
15 Q0 CACM-1502 63 7.255637562011769 BM25_Model_CS6200
15 Q0 CACM-3112 64 7.2110886554402365 BM25_Model_CS6200
15 Q0 CACM-1098 65 7.148731731118917 BM25_Model_CS6200
15 Q0 CACM-2130 66 7.144915632379429 BM25_Model_CS6200
