query_id Q0 doc_id rank Retrieval_Score system_name
4 Q0 CACM-2406 1 6.93505474138007 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2032 2 6.355830265184922 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3072 3 5.906574073080316 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2454 4 5.875223476707019 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2926 5 5.8531376001652955 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2798 6 5.606988430730852 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2767 7 5.595173726415078 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2816 8 5.5895578847623995 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2949 9 5.479602527993245 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2276 10 5.450404965853441 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3148 11 5.428158146345008 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2936 12 5.357342101211162 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3082 13 5.2616215603884 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3135 14 5.152156692856676 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3131 15 5.132152997383337 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2250 16 5.12136884714667 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2969 17 5.101872169285433 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2849 18 5.013636736900828 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1604 19 4.969720501133442 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2914 20 4.964199348691146 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2481 21 4.884261214070858 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2004 22 4.872735419579411 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1745 23 4.847863532300413 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1153 24 4.829946161852986 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-0241 25 4.824860427166392 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1003 26 4.822066314464041 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2216 27 4.761291278551199 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2988 28 4.760910384101765 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1951 29 4.717313900884168 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2249 30 4.7127969419858635 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2090 31 4.703490362231667 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2261 32 4.653519225234554 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2893 33 4.616078032467445 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3098 34 4.603580926457511 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2371 35 4.541803915003373 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2098 36 4.517382657458627 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3084 37 4.511252132683249 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1778 38 4.490226328362835 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1733 39 4.469539007108095 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1941 40 4.469539007108095 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2549 41 4.421881535507561 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2427 42 4.418963394518284 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2667 43 4.412481657941469 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2847 44 4.409903283489552 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1944 45 4.408902481634918 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1894 46 4.389145955042441 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3137 47 4.382777471650553 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1716 48 4.379350009322515 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1844 49 4.373044923758729 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2123 50 4.361331031128939 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-0711 51 4.342265255498641 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1987 52 4.338759203595581 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2565 53 4.327572993649936 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1081 54 4.326847620262055 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1714 55 4.316452170319355 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2259 56 4.316452170319355 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2187 57 4.2953293321434245 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2890 58 4.286280977510682 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2057 59 4.2834741653190775 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-0298 60 4.271429112006732 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1918 61 4.26633880354645 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1583 62 4.26633880354645 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1157 63 4.26633880354645 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2349 64 4.261801614257848 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2457 65 4.257440580824103 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-0758 66 4.256122063457784 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2686 67 4.247970427470046 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2081 68 4.2427265103481435 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1584 69 4.222129062411815 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3043 70 4.203983675639444 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1779 71 4.193189650743834 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2402 72 4.192440106989204 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2828 73 4.18556869278813 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2649 74 4.168985720027087 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1920 75 4.1646630181570625 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1997 76 4.142506470912568 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2188 77 4.127390265808754 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2547 78 4.126350109041151 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1433 79 4.114629324492637 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2334 80 4.108802133287527 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2548 81 4.108802133287527 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2453 82 4.10159562775329 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2333 83 4.095077336765446 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2196 84 4.088157717718377 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3119 85 4.082452755156617 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1072 86 4.0749325394695095 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1780 87 4.0679071075848325 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3032 88 4.051590121810537 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2025 89 4.041101047330151 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2566 90 4.027831555233038 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2078 91 3.9904676795880594 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-1471 92 3.989480007278372 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2734 93 3.972953722050981 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2631 94 3.9330407835492363 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2862 95 3.9319038146110046 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2373 96 3.9148639402394965 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2478 97 3.909818662650057 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2152 98 3.8925534087186757 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-2954 99 3.865285413840776 BM25_Model_With_Stemming_CS6200
4 Q0 CACM-3165 100 3.8638780137695283 BM25_Model_With_Stemming_CS6200
