query_id Q0 doc_id rank Retrieval_Score system_name
7 Q0 CACM-2967 1 11.70478191361589 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2114 2 8.915543425859457 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1811 3 8.68159417725607 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2664 4 8.406709805343286 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2973 5 8.380991087820034 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2714 6 8.370082588657839 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-3075 7 8.300648981635188 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2175 8 8.18362783525428 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1613 9 8.037788457294084 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-3156 10 7.954656971112024 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1680 11 7.790325423091047 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2838 12 7.735073494364062 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2497 13 7.725804138557807 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2570 14 7.6545499417380825 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2723 15 7.37251991348348 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1457 16 6.934698126394903 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1927 17 6.834422372185046 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1601 18 6.735648520145763 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-0634 19 6.67678076058231 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2990 20 6.5681232363939905 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1846 21 6.55850971654821 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1699 22 6.486697060144887 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1935 23 6.419375102895565 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1959 24 6.4077077179832935 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-2278 25 6.397672739937391 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-0891 26 6.377625491904222 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1032 27 6.362530780232527 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-3134 28 6.356445684731128 BM25_Model_With_Stemming_CS6200
7 Q0 CACM-1681 29 6.3308181762519515 BM25_Model_With_Stemming_CS6200
