query_id Q0 doc_id rank Retrieval_Score system_name
32 Q0 CACM-3139 1 44.291595458984375 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2177 2 35.30891036987305 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2289 3 34.85398483276367 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2630 4 34.50536346435547 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2490 5 32.54950714111328 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2368 6 31.469558715820312 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-3156 7 30.87156867980957 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1961 8 30.54046058654785 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-3018 9 30.535797119140625 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1839 10 30.371665954589844 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2484 11 30.001718521118164 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2883 12 29.860471725463867 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1145 13 27.27030372619629 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2619 14 27.079904556274414 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1563 15 27.004987716674805 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1529 16 26.974950790405273 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2052 17 26.852636337280273 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2290 18 26.08931541442871 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2408 19 26.06201171875 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1504 20 26.008628845214844 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2172 21 25.735506057739258 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1847 22 25.353477478027344 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2934 23 25.285541534423828 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2752 24 24.70950698852539 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2430 25 24.43122100830078 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2877 26 24.394649505615234 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2980 27 24.349136352539062 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1905 28 24.204105377197266 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2178 29 23.13225746154785 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2763 30 22.763107299804688 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-3040 31 22.76242446899414 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2059 32 22.329608917236328 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1481 33 21.753578186035156 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2161 34 21.753578186035156 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2461 35 21.753578186035156 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2155 36 21.701459884643555 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2695 37 21.61909294128418 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2790 38 21.537599563598633 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2015 39 21.44656753540039 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2524 40 20.842561721801758 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1983 41 20.51899528503418 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2769 42 20.010759353637695 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1822 43 19.592388153076172 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-3124 44 19.191143035888672 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2444 45 18.585248947143555 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2195 46 18.285249710083008 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1899 47 18.257213592529297 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1791 48 17.975385665893555 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-3164 49 17.951833724975586 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-2189 50 17.8177547454834 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1935 51 17.59571647644043 Lucene_Standard_Analyzer_With_StopWords_CS6200
32 Q0 CACM-1432 52 17.30038833618164 Lucene_Standard_Analyzer_With_StopWords_CS6200
