query_id Q0 doc_id rank Retrieval_Score system_name
42 Q0 CACM-2215 1 45.8931177049674 TFIDF_Model_CS6200
42 Q0 CACM-2402 2 43.25112639227157 TFIDF_Model_CS6200
42 Q0 CACM-1653 3 41.86956488712777 TFIDF_Model_CS6200
42 Q0 CACM-2232 4 40.67123170448583 TFIDF_Model_CS6200
42 Q0 CACM-2231 5 38.87483090551434 TFIDF_Model_CS6200
42 Q0 CACM-2344 6 36.29512466767065 TFIDF_Model_CS6200
42 Q0 CACM-0462 7 34.0767681227702 TFIDF_Model_CS6200
42 Q0 CACM-1827 8 33.20613515356514 TFIDF_Model_CS6200
42 Q0 CACM-2542 9 32.910013918021676 TFIDF_Model_CS6200
42 Q0 CACM-2019 10 31.033649548476202 TFIDF_Model_CS6200
42 Q0 CACM-2494 11 30.719930880093052 TFIDF_Model_CS6200
42 Q0 CACM-1908 12 30.116614522976974 TFIDF_Model_CS6200
42 Q0 CACM-3048 13 29.784827902679645 TFIDF_Model_CS6200
42 Q0 CACM-1771 14 29.784520472834984 TFIDF_Model_CS6200
42 Q0 CACM-2319 15 29.75883410427494 TFIDF_Model_CS6200
42 Q0 CACM-2054 16 29.643960026054742 TFIDF_Model_CS6200
42 Q0 CACM-1792 17 29.537464477749392 TFIDF_Model_CS6200
42 Q0 CACM-2811 18 29.453762905492006 TFIDF_Model_CS6200
42 Q0 CACM-2370 19 28.837621226964952 TFIDF_Model_CS6200
42 Q0 CACM-2437 20 28.33321498232339 TFIDF_Model_CS6200
42 Q0 CACM-1726 21 26.658539281988617 TFIDF_Model_CS6200
42 Q0 CACM-2318 22 26.499594576638856 TFIDF_Model_CS6200
42 Q0 CACM-1719 23 26.471343583025202 TFIDF_Model_CS6200
42 Q0 CACM-3132 24 25.414719309909472 TFIDF_Model_CS6200
42 Q0 CACM-2746 25 24.20596862683902 TFIDF_Model_CS6200
42 Q0 CACM-1543 26 23.820956379290234 TFIDF_Model_CS6200
42 Q0 CACM-1931 27 23.67444296895541 TFIDF_Model_CS6200
42 Q0 CACM-1527 28 22.5328693426509 TFIDF_Model_CS6200
42 Q0 CACM-3136 29 22.286561440278962 TFIDF_Model_CS6200
42 Q0 CACM-2375 30 22.02852626969961 TFIDF_Model_CS6200
42 Q0 CACM-2829 31 21.98125582021331 TFIDF_Model_CS6200
42 Q0 CACM-2310 32 21.75417443470592 TFIDF_Model_CS6200
42 Q0 CACM-2545 33 21.74694142503884 TFIDF_Model_CS6200
42 Q0 CACM-2991 34 21.400940439756006 TFIDF_Model_CS6200
42 Q0 CACM-2984 35 20.758939874995782 TFIDF_Model_CS6200
42 Q0 CACM-2990 36 20.69620864261591 TFIDF_Model_CS6200
42 Q0 CACM-1265 37 20.66149225675175 TFIDF_Model_CS6200
42 Q0 CACM-2886 38 20.50719743097001 TFIDF_Model_CS6200
42 Q0 CACM-1366 39 20.506522369644003 TFIDF_Model_CS6200
42 Q0 CACM-1938 40 20.159118120031696 TFIDF_Model_CS6200
42 Q0 CACM-2894 41 20.157300446225467 TFIDF_Model_CS6200
42 Q0 CACM-3130 42 19.949229180140563 TFIDF_Model_CS6200
42 Q0 CACM-2812 43 19.76072813708374 TFIDF_Model_CS6200
42 Q0 CACM-2641 44 19.301241730887398 TFIDF_Model_CS6200
42 Q0 CACM-1805 45 19.202965904763026 TFIDF_Model_CS6200
42 Q0 CACM-2452 46 19.160906382119656 TFIDF_Model_CS6200
42 Q0 CACM-2849 47 18.825306056161615 TFIDF_Model_CS6200
42 Q0 CACM-2535 48 18.72540954561392 TFIDF_Model_CS6200
42 Q0 CACM-3089 49 18.36803788416504 TFIDF_Model_CS6200
42 Q0 CACM-2902 50 18.003863327573498 TFIDF_Model_CS6200
42 Q0 CACM-2107 51 17.944448662440085 TFIDF_Model_CS6200
42 Q0 CACM-3078 52 17.80526090909334 TFIDF_Model_CS6200
42 Q0 CACM-2485 53 17.59859855956152 TFIDF_Model_CS6200
42 Q0 CACM-2401 54 17.499155191187405 TFIDF_Model_CS6200
42 Q0 CACM-3047 55 17.23884734367418 TFIDF_Model_CS6200
42 Q0 CACM-3135 56 17.127889480475503 TFIDF_Model_CS6200
42 Q0 CACM-3070 57 17.091179551501277 TFIDF_Model_CS6200
42 Q0 CACM-0851 58 16.75893370464265 TFIDF_Model_CS6200
42 Q0 CACM-1435 59 16.650537123421515 TFIDF_Model_CS6200
42 Q0 CACM-2113 60 16.28229896675115 TFIDF_Model_CS6200
