queryId | docId | score | precision | recall
12 | CACM-3127 | -13.288665982045853 | 1.0 | 0.2
12 | CACM-1461 | -17.50825318858639 | 0.5 | 0.2
12 | CACM-3068 | -18.31228235095449 | 0.3333333333333333 | 0.2
12 | CACM-2246 | -19.09913277356705 | 0.5 | 0.4
12 | CACM-2111 | -19.12084833476224 | 0.4 | 0.4
12 | CACM-1462 | -19.309646004199344 | 0.3333333333333333 | 0.4
12 | CACM-2069 | -19.38740881348906 | 0.2857142857142857 | 0.4
12 | CACM-1930 | -19.520940971790882 | 0.25 | 0.4
12 | CACM-2867 | -19.602744727026 | 0.2222222222222222 | 0.4
12 | CACM-1728 | -19.610952604291555 | 0.2 | 0.4
12 | CACM-1247 | -19.622950192922527 | 0.18181818181818182 | 0.4
12 | CACM-2372 | -19.709143770428852 | 0.16666666666666666 | 0.4
12 | CACM-3196 | -19.730347283381107 | 0.15384615384615385 | 0.4
12 | CACM-2482 | -19.73969724893679 | 0.14285714285714285 | 0.4
12 | CACM-2317 | -19.81111185242564 | 0.13333333333333333 | 0.4
12 | CACM-2840 | -19.828338332686506 | 0.125 | 0.4
12 | CACM-1750 | -19.87872224228981 | 0.11764705882352941 | 0.4
12 | CACM-2151 | -19.885782500966492 | 0.1111111111111111 | 0.4
12 | CACM-2621 | -19.892702104605654 | 0.10526315789473684 | 0.4
12 | CACM-1747 | -19.95704007262229 | 0.1 | 0.4
12 | CACM-3025 | -19.997666369862355 | 0.09523809523809523 | 0.4
12 | CACM-2080 | -20.002377603945977 | 0.13636363636363635 | 0.6
12 | CACM-2597 | -20.017887631004108 | 0.13043478260869565 | 0.6
12 | CACM-2740 | -20.1717538007798 | 0.125 | 0.6
12 | CACM-2320 | -20.187943262612194 | 0.12 | 0.6
12 | CACM-2319 | -20.19320079040408 | 0.11538461538461539 | 0.6
12 | CACM-1680 | -20.20589470237494 | 0.1111111111111111 | 0.6
12 | CACM-1324 | -20.22133963098205 | 0.10714285714285714 | 0.6
12 | CACM-2138 | -20.229989056617395 | 0.10344827586206896 | 0.6
12 | CACM-2379 | -20.276969319026385 | 0.1 | 0.6
12 | CACM-2629 | -20.28024295772089 | 0.12903225806451613 | 0.8
12 | CACM-2424 | -20.306182261335486 | 0.125 | 0.8
12 | CACM-1923 | -20.329023274770183 | 0.12121212121212122 | 0.8
12 | CACM-2950 | -20.382438863929874 | 0.11764705882352941 | 0.8
12 | CACM-3174 | -20.40854908413759 | 0.11428571428571428 | 0.8
12 | CACM-1751 | -20.421459663919663 | 0.1111111111111111 | 0.8
12 | CACM-2624 | -20.433744037433133 | 0.10810810810810811 | 0.8
12 | CACM-2522 | -20.506051413902917 | 0.10526315789473684 | 0.8
12 | CACM-3141 | -20.51876708516095 | 0.10256410256410256 | 0.8
12 | CACM-1226 | -20.58751257557287 | 0.1 | 0.8
12 | CACM-1951 | -20.603557576066457 | 0.0975609756097561 | 0.8
12 | CACM-2632 | -20.72998043786051 | 0.09523809523809523 | 0.8
12 | CACM-2358 | -20.745895943885955 | 0.09302325581395349 | 0.8
12 | CACM-3026 | -20.799962353607196 | 0.09090909090909091 | 0.8
12 | CACM-2378 | -20.87376429433179 | 0.08888888888888889 | 0.8
12 | CACM-0322 | -20.881554843277492 | 0.08695652173913043 | 0.8
12 | CACM-2036 | -20.923739097341766 | 0.0851063829787234 | 0.8
12 | CACM-1892 | -20.929639701494285 | 0.08333333333333333 | 0.8
12 | CACM-1752 | -20.941547142406833 | 0.08163265306122448 | 0.8
12 | CACM-3028 | -20.96491178459523 | 0.08 | 0.8
12 | CACM-3137 | -21.014286924060166 | 0.0784313725490196 | 0.8
12 | CACM-2374 | -21.085537777581614 | 0.07692307692307693 | 0.8
12 | CACM-1236 | -21.100798082940297 | 0.07547169811320754 | 0.8
12 | CACM-2541 | -21.266802108889102 | 0.07407407407407407 | 0.8
12 | CACM-2625 | -21.277763374078326 | 0.07272727272727272 | 0.8
12 | CACM-2972 | -21.387406710939164 | 0.07142857142857142 | 0.8
12 | CACM-2297 | -21.388068788008248 | 0.07017543859649122 | 0.8
12 | CACM-2095 | -21.499446224096122 | 0.06896551724137931 | 0.8
12 | CACM-2777 | -21.499446224096122 | 0.06779661016949153 | 0.8
12 | CACM-3006 | -21.499446224096122 | 0.06666666666666667 | 0.8
12 | CACM-2796 | -21.52932496608256 | 0.06557377049180328 | 0.8
12 | CACM-3050 | -21.55265354720753 | 0.06451612903225806 | 0.8
12 | CACM-2184 | -21.553847806719563 | 0.06349206349206349 | 0.8
12 | CACM-1755 | -21.615424408261575 | 0.0625 | 0.8
12 | CACM-1069 | -21.655790747046456 | 0.06153846153846154 | 0.8
12 | CACM-3105 | -21.73758617523022 | 0.06060606060606061 | 0.8
12 | CACM-1647 | -21.749170677146402 | 0.05970149253731343 | 0.8
12 | CACM-0696 | -21.849698132295188 | 0.058823529411764705 | 0.8
12 | CACM-2582 | -21.913232154114677 | 0.057971014492753624 | 0.8
12 | CACM-2622 | -21.943602161061783 | 0.05714285714285714 | 0.8
12 | CACM-1877 | -21.95415908845835 | 0.056338028169014086 | 0.8
12 | CACM-1854 | -21.99400608461906 | 0.05555555555555555 | 0.8
12 | CACM-1472 | -22.029002010476436 | 0.0547945205479452 | 0.8
12 | CACM-2849 | -22.070657296864056 | 0.05405405405405406 | 0.8
12 | CACM-1517 | -22.079967384518874 | 0.05333333333333334 | 0.8
12 | CACM-2535 | -22.079967384518874 | 0.05263157894736842 | 0.8
12 | CACM-1050 | -22.09411909278819 | 0.05194805194805195 | 0.8
12 | CACM-2542 | -22.116633663304665 | 0.05128205128205128 | 0.8
12 | CACM-1810 | -22.125659855582825 | 0.05063291139240506 | 0.8
12 | CACM-2868 | -22.227223140722693 | 0.05 | 0.8
12 | CACM-1591 | -22.238851941636945 | 0.04938271604938271 | 0.8
12 | CACM-2920 | -22.26310504555444 | 0.04878048780487805 | 0.8
12 | CACM-2357 | -22.270123157241315 | 0.04819277108433735 | 0.8
12 | CACM-2345 | -22.39457696815121 | 0.047619047619047616 | 0.8
12 | CACM-2311 | -22.400854055911697 | 0.047058823529411764 | 0.8
12 | CACM-3002 | -22.403316140349087 | 0.046511627906976744 | 0.8
12 | CACM-2407 | -22.473118239974312 | 0.04597701149425287 | 0.8
12 | CACM-1464 | -22.490795963978155 | 0.045454545454545456 | 0.8
12 | CACM-2536 | -22.499082326674884 | 0.0449438202247191 | 0.8
12 | CACM-0025 | -22.540270716669117 | 0.044444444444444446 | 0.8
12 | CACM-2342 | -22.590611237739097 | 0.04395604395604396 | 0.8
12 | CACM-1519 | -22.637023283892894 | 0.043478260869565216 | 0.8
12 | CACM-2283 | -22.665117620388695 | 0.043010752688172046 | 0.8
12 | CACM-2219 | -22.6697194339515 | 0.0425531914893617 | 0.8
12 | CACM-0018 | -22.68983517355238 | 0.042105263157894736 | 0.8
12 | CACM-0597 | -22.68983517355238 | 0.041666666666666664 | 0.8
12 | CACM-0652 | -22.68983517355238 | 0.041237113402061855 | 0.8
12 | CACM-1360 | -22.68983517355238 | 0.04081632653061224 | 0.8
12 | CACM-2583 | -22.68983517355238 | 0.04040404040404041 | 0.8
12 | CACM-2479 | -22.696396992735412 | 0.04 | 0.8
