queryId | docId | score | precision | recall
28 | CACM-3032 | -234.70107592272043 | 1.0 | 0.2
28 | CACM-2949 | -235.9591115058883 | 1.0 | 0.4
28 | CACM-2614 | -238.0584770130196 | 0.6666666666666666 | 0.4
28 | CACM-2892 | -239.95179798986925 | 0.5 | 0.4
28 | CACM-2762 | -240.49348075596157 | 0.4 | 0.4
28 | CACM-2630 | -240.54538104079043 | 0.3333333333333333 | 0.4
28 | CACM-2572 | -240.9814789691296 | 0.2857142857142857 | 0.4
28 | CACM-2890 | -241.42350979559504 | 0.375 | 0.6
28 | CACM-2757 | -241.78262328719873 | 0.3333333333333333 | 0.6
28 | CACM-2289 | -242.41682281594603 | 0.3 | 0.6
28 | CACM-3158 | -242.6617914901776 | 0.2727272727272727 | 0.6
28 | CACM-2712 | -242.7278762287612 | 0.25 | 0.6
28 | CACM-2776 | -242.77620289535852 | 0.23076923076923078 | 0.6
28 | CACM-0616 | -243.0907715775418 | 0.21428571428571427 | 0.6
28 | CACM-2755 | -243.2242667095009 | 0.2 | 0.6
28 | CACM-2046 | -243.7672810369264 | 0.1875 | 0.6
28 | CACM-2401 | -243.9037486808195 | 0.17647058823529413 | 0.6
28 | CACM-1397 | -244.01960035604756 | 0.16666666666666666 | 0.6
28 | CACM-2652 | -244.131170032202 | 0.15789473684210525 | 0.6
28 | CACM-1846 | -244.17815227808836 | 0.15 | 0.6
28 | CACM-2632 | -244.30060832015755 | 0.14285714285714285 | 0.6
28 | CACM-2799 | -244.5015745475536 | 0.13636363636363635 | 0.6
28 | CACM-0828 | -244.52497384818193 | 0.13043478260869565 | 0.6
28 | CACM-2751 | -244.54862869237584 | 0.125 | 0.6
28 | CACM-2665 | -244.84296865786308 | 0.12 | 0.6
28 | CACM-2752 | -245.00106033989954 | 0.11538461538461539 | 0.6
28 | CACM-1928 | -245.2987876158302 | 0.1111111111111111 | 0.6
28 | CACM-2635 | -245.36808754763442 | 0.10714285714285714 | 0.6
28 | CACM-2636 | -245.40549419920941 | 0.10344827586206896 | 0.6
28 | CACM-2759 | -245.61964341383083 | 0.1 | 0.6
28 | CACM-2450 | -245.63199825424388 | 0.0967741935483871 | 0.6
28 | CACM-2766 | -245.65022226968028 | 0.09375 | 0.6
28 | CACM-1572 | -245.72668374456046 | 0.09090909090909091 | 0.6
28 | CACM-2637 | -245.77092738783546 | 0.08823529411764706 | 0.6
28 | CACM-2562 | -245.83021138724956 | 0.08571428571428572 | 0.6
28 | CACM-2760 | -245.96277374632152 | 0.08333333333333333 | 0.6
28 | CACM-2774 | -245.99325848832044 | 0.08108108108108109 | 0.6
28 | CACM-0371 | -246.0354655453394 | 0.07894736842105263 | 0.6
28 | CACM-2598 | -246.10436436860655 | 0.07692307692307693 | 0.6
28 | CACM-1421 | -246.12085538591774 | 0.075 | 0.6
28 | CACM-2761 | -246.23349729800069 | 0.07317073170731707 | 0.6
